value_0,value_1,value_2,result
295,95,583,false
361,823,875,false
514,48,519,false
426,620,na,false
na,826,467,false
988,240,749,false
508,974,166,false
621,716,401,false
285,676,446,false
920,859,910,true
176,348,229,false
974,51,494,false
439,28,674,false
78,436,na,false
640,713,413,false
34,64,125,false
697,926,705,true
248,547,902,false
143,271,139,false
749,595,na,false
268,518,743,false
605,342,354,false
800,910,263,false
440,487,255,false
38,938,16,false
831,280,117,false
302,617,466,false
883,740,822,true
591,405,na,false
332,376,513,false
834,171,675,false
151,na,829,false
451,723,684,false
698,121,693,false
634,679,90,false
567,108,440,false
337,407,28,false
na,953,675,false
870,987,98,false
19,916,707,false
393,479,681,false
967,553,269,false
638,139,995,false
na,18,222,false
78,938,879,false
593,440,na,false
411,117,840,false
na,144,928,false
596,582,93,false
26,814,100,false
48,249,489,false
938,774,147,false
416,977,305,false
964,na,473,false
706,na,17,false
87,993,337,false
582,171,738,false
56,na,497,false
700,77,133,false
918,998,465,false
815,362,na,false
882,220,889,false
413,407,36,false
590,584,719,false
564,628,530,false
462,237,768,false
393,214,794,false
na,53,504,false
233,675,113,false
178,na,972,false
958,400,64,false
372,946,133,false
535,537,61,false
720,951,136,false
515,490,127,false
551,231,370,false
105,766,na,false
840,688,192,false
965,546,950,false
na,745,512,false
209,610,653,false
271,105,864,false
696,637,336,false
403,583,545,false
751,842,na,true
na,126,246,false
516,274,836,false
na,322,990,false
856,25,435,false
429,151,713,false
56,772,132,false
620,428,404,false
827,154,172,false
38,126,24,false
742,921,474,false
541,568,159,false
470,403,862,false
67,313,385,false
733,na,428,false
368,98,965,false
659,118,213,false
808,911,590,false
213,293,602,false
580,73,708,false
153,761,967,false
41,320,187,false
473,579,412,false
872,264,47,false
450,74,401,false
778,871,981,true
na,170,18,false
820,967,154,false
838,508,36,false
729,302,776,false
62,975,96,false
362,40,563,false
705,675,31,false
492,441,557,false
na,221,795,false
363,576,95,false
905,96,na,false
710,320,953,false
881,80,na,false
217,953,847,false
408,793,629,false
697,720,na,true
993,na,67,false
na,557,365,false
580,625,79,false
493,na,650,false
785,662,841,true
986,100,206,false
935,762,859,true
669,na,719,false
427,914,na,false
86,59,834,false
100,824,365,false
207,90,87,false
685,846,na,false
203,384,621,false
809,890,na,true
816,986,822,true
520,974,883,false
104,174,19,false
na,834,941,false
293,623,69,false
737,69,261,false
909,877,537,false
392,257,na,false
402,655,729,false
822,393,87,false
86,155,47,false
791,921,939,true
19,164,364,false
818,92,243,false
274,523,684,false
9,197,na,false
na,36,171,false
770,939,531,false
501,643,512,false
906,6,732,false
511,977,45,false
868,703,274,false
736,974,913,true
162,990,258,false
77,826,na,false
191,212,992,false
489,na,429,false
640,33,331,false
na,454,80,false
576,298,978,false
285,724,31,false
761,832,260,false
na,863,254,false
421,92,57,false
628,49,217,false
227,na,974,false
950,403,468,false
899,534,182,false
303,498,683,false
237,891,48,false
909,813,393,false
814,953,663,true
965,84,989,false
252,254,954,false
527,28,753,false
191,979,187,false
105,586,366,false
569,130,271,false
608,157,20,false
716,832,476,false
862,854,303,false
31,722,618,false
972,704,418,false
113,545,138,false
994,474,648,false
52,752,825,false
185,146,na,false
na,173,232,false
153,579,219,false
830,9,404,false
20,269,565,false
790,331,157,false
939,na,482,false
816,903,135,false
660,773,972,true
172,286,858,false
851,828,103,false
591,672,889,false
652,423,762,false
712,895,401,false
724,687,102,false
na,708,146,false
328,457,193,false
164,37,99,false
86,984,788,false
983,141,827,false
907,988,158,false
339,928,510,false
343,303,564,false
716,237,841,false
998,869,436,false
87,750,340,false
534,909,437,false
930,445,272,false
637,992,210,false
406,744,534,false
na,502,79,false
806,294,61,false
733,314,852,false
321,885,na,false
218,406,904,false
901,866,185,false
355,309,915,false
na,415,257,false
179,816,551,false
734,983,53,false
na,403,945,false
619,254,384,false
147,108,703,false
963,379,870,false
663,na,296,false
736,451,114,false
na,211,122,false
488,na,220,false
312,737,912,false
536,na,525,false
791,587,997,false
533,981,978,false
630,434,797,false
354,477,284,false
56,34,695,false
273,740,6,false
844,768,148,false
513,na,73,false
717,630,114,false
164,330,362,false
123,489,121,false
97,819,244,false
335,939,794,false
463,390,907,false
423,115,404,false
na,722,466,false
421,505,58,false
219,983,224,false
731,130,na,false
698,538,68,false
4,369,727,false
612,850,na,false
733,319,855,false
552,76,756,false
na,802,890,true
968,968,755,true
599,159,131,false
na,931,83,false
277,702,652,false
693,300,304,false
429,600,788,false
57,845,720,false
435,55,685,false
747,65,488,false
731,411,795,false
944,309,59,false
892,620,660,false
169,863,712,false
640,536,934,false
863,394,311,false
961,427,989,false
832,815,na,false
46,58,79,false
259,395,691,false
130,276,745,false
870,49,719,false
516,555,405,false
695,721,na,false
183,771,683,false
428,626,875,false
621,210,na,false
na,110,212,false
304,195,209,false
916,993,965,true
na,960,185,false
212,129,191,false
862,507,24,false
862,328,88,false
82,524,221,false
295,48,445,false
170,121,535,false
628,313,374,false
32,852,na,false
541,4,69,false
798,174,102,false
na,621,149,false
na,335,262,false
921,993,647,false
587,856,924,false
885,100,533,false
174,815,953,false
na,591,489,false
554,438,334,false
663,503,695,false
668,256,642,false
34,951,474,false
593,856,44,false
704,385,490,false
477,863,183,false
373,815,862,false
689,681,7,false
166,214,894,false
399,338,793,false
697,244,55,false
347,971,320,false
343,299,324,false
753,149,628,false
476,868,na,false
683,234,167,false
373,464,288,false
804,817,753,true
947,314,na,false
232,366,na,false
633,840,845,false
515,319,397,false
542,853,250,false
902,889,984,true
102,905,444,false
518,108,na,false
898,578,667,false
857,227,248,false
805,653,473,false
610,702,840,false
673,330,924,false
925,252,904,false
889,821,385,false
968,285,380,false
808,494,618,false
339,761,282,false
868,464,649,false
243,42,56,false
925,437,457,false
475,445,199,false
916,850,410,false
42,537,900,false
390,281,715,false
593,157,427,false
553,497,64,false
476,974,92,false
996,32,na,false
774,585,285,false
769,267,857,false
613,251,82,false
78,18,272,false
860,857,671,true
222,na,334,false
858,458,105,false
na,100,419,false
81,488,165,false
160,826,80,false
142,na,48,false
640,514,470,false
150,994,120,false
312,891,869,false
531,na,447,false
na,992,334,false
479,na,929,false
499,866,157,false
na,329,274,false
517,609,na,false
814,440,637,false
425,835,na,false
31,142,na,false
383,893,821,false
485,na,152,false
190,240,97,false
875,927,754,true
55,687,560,false
478,380,546,false
na,928,120,false
710,228,342,false
320,507,383,false
412,474,733,false
649,262,426,false
871,244,654,false
597,786,267,false
460,na,398,false
535,674,649,false
156,758,931,false
232,103,79,false
919,624,770,false
283,293,833,false
13,80,888,false
408,426,534,false
306,739,985,false
719,13,393,false
979,987,588,false
76,335,na,false
336,850,723,false
666,697,650,true
567,85,586,false
332,899,358,false
615,na,189,false
446,85,447,false
819,763,795,true
422,687,295,false
629,347,149,false
na,316,98,false
426,379,485,false
874,591,567,false
250,710,323,false
212,20,504,false
284,649,153,false
316,920,na,false
298,361,528,false
831,826,135,false
320,616,515,false
635,133,598,false
532,774,844,false
701,97,902,false
138,228,121,false
379,511,494,false
983,59,535,false
377,277,626,false
18,651,133,false
667,527,358,false
316,713,366,false
758,374,154,false
274,519,788,false
524,789,461,false
311,111,407,false
862,566,163,false
244,na,470,false
128,784,118,false
543,na,927,false
988,376,916,false
545,790,158,false
191,839,304,false
646,626,18,false
na,693,92,false
95,348,573,false
853,298,701,false
386,466,918,false
696,742,583,false
475,629,870,false
580,na,21,false
783,107,969,false
517,946,775,false
173,777,928,false
464,871,754,false
604,48,204,false
754,85,214,false
710,67,517,false
na,190,279,false
863,na,399,false
na,374,138,false
150,152,161,false
na,935,631,false
22,531,454,false
588,222,42,false
961,681,840,true
130,9,na,false
984,84,458,false
798,231,na,false
26,834,551,false
879,103,420,false
503,710,964,false
635,651,273,false
760,441,567,false
686,856,964,true
589,na,910,false
265,277,12,false
65,566,na,false
249,290,na,false
146,163,291,false
365,434,270,false
na,398,791,false
438,637,829,false
84,727,803,false
339,na,355,false
671,449,283,false
479,7,708,false
na,121,997,false
901,493,391,false
377,705,609,false
680,213,41,false
706,718,221,false
87,643,341,false
744,na,321,false
867,266,321,false
183,380,674,false
544,268,337,false
na,332,569,false
104,929,39,false
148,637,808,false
740,933,386,false
927,na,664,false
480,na,648,false
na,646,498,false
319,554,636,false
119,60,20,false
511,651,808,false
367,574,801,false
833,402,540,false
314,744,674,false
457,902,922,false
625,581,721,false
316,871,908,false
525,370,na,false
894,na,807,false
234,935,101,false
168,982,169,false
74,16,537,false
274,252,383,false
551,422,727,false
20,740,254,false
141,827,767,false
490,na,277,false
249,154,232,false
232,645,940,false
na,698,714,true
na,513,576,false
774,360,204,false
228,19,224,false
152,na,104,false
893,79,323,false
224,339,187,false
853,55,17,false
na,326,427,false
774,475,745,false
55,99,423,false
191,350,87,false
291,579,304,false
59,na,746,false
na,704,401,false
85,582,193,false
983,700,625,false
na,555,889,false
275,243,790,false
325,154,na,false
707,644,634,false
692,610,465,false
757,537,647,false
98,639,269,false
66,242,735,false
759,724,798,true
930,813,351,false
562,290,746,false
337,276,64,false
52,380,537,false
148,na,242,false
572,664,294,false
251,939,71,false
250,890,654,false
928,991,621,false
845,870,164,false
360,na,234,false
334,na,403,false
168,911,252,false
397,673,476,false
531,301,na,false
557,618,639,false
435,363,253,false
178,6,356,false
674,719,442,false
334,na,311,false
770,899,31,false
215,193,667,false
979,431,842,false
na,339,953,false
19,721,na,false
923,801,536,false
557,129,902,false
962,622,298,false
464,316,401,false
43,na,791,false
680,463,103,false
829,557,36,false
479,386,148,false
118,423,425,false
952,557,485,false
684,449,481,false
641,765,195,false
459,273,75,false
268,537,592,false
139,616,651,false
228,898,575,false
716,na,564,false
315,711,577,false
362,359,2,false
529,na,179,false
299,243,170,false
na,265,857,false
3,632,986,false
754,343,556,false
281,809,970,false
255,997,33,false
na,453,879,false
na,333,629,false
553,285,822,false
711,613,278,false
952,698,333,false
659,861,320,false
639,710,387,false
371,381,898,false
436,520,540,false
na,949,393,false
522,28,359,false
953,131,428,false
665,531,662,false
803,na,458,false
427,864,562,false
453,837,284,false
na,65,798,false
168,271,84,false
111,984,946,false
764,928,506,false
618,763,124,false
480,666,381,false
333,na,638,false
507,13,140,false
193,301,185,false
544,893,906,false
953,807,489,false
292,959,852,false
510,574,754,false
825,146,548,false
261,939,102,false
772,na,516,false
325,242,121,false
426,507,na,false
na,342,196,false
110,58,723,false
748,549,365,false
43,231,881,false
12,884,712,false
135,977,316,false
494,601,160,false
791,503,144,false
303,997,65,false
302,458,583,false
650,491,482,false
531,536,724,false
408,143,666,false
165,942,116,false
322,1,682,false
225,780,820,false
na,267,270,false
333,359,784,false
886,na,772,false
663,974,841,true
535,637,126,false
385,807,na,false
388,450,358,false
1,302,545,false
48,694,820,false
820,626,596,false
666,203,429,false
675,619,989,false
870,751,718,true
402,947,na,false
760,912,409,false
na,797,268,false
na,187,374,false
847,903,755,true
656,47,122,false
498,430,979,false
677,261,688,false
968,471,198,false
466,330,440,false
820,866,651,true
na,708,673,false
791,557,323,false
262,90,223,false
na,527,267,false
107,584,266,false
513,757,145,false
na,298,174,false
810,365,559,false
423,128,694,false
863,51,925,false
156,714,951,false
na,448,430,false
37,702,108,false
522,na,167,false
268,214,639,false
486,88,403,false
648,na,329,false
172,571,na,false
406,678,611,false
179,na,384,false
75,246,400,false
892,504,324,false
na,666,945,false
697,473,718,false
674,454,890,false
816,703,454,false
689,71,901,false
2,na,787,false
240,690,na,false
632,359,586,false
882,433,605,false
65,417,31,false
691,138,165,false
749,718,315,false
548,na,785,false
na,363,676,false
58,916,693,false
832,996,na,false
15,903,97,false
954,715,376,false
405,256,641,false
327,618,841,false
773,271,132,false
na,171,243,false
358,906,896,false
287,21,879,false
323,926,413,false
190,14,914,false
113,78,861,false
na,440,278,false
15,325,227,false
631,324,225,false
611,375,574,false
874,924,750,true
884,437,585,false
790,995,625,false
88,788,326,false
na,173,231,false
466,255,111,false
458,682,490,false
296,115,572,false
100,715,965,false
617,504,99,false
223,na,883,false
152,na,475,false
na,249,909,false
524,854,740,false
687,200,279,false
894,652,167,false
658,740,180,false
169,876,106,false
13,821,396,false
775,na,596,false
na,420,686,false
132,66,867,false
160,64,253,false
725,312,250,false
432,188,355,false
204,642,576,false
na,90,39,false
639,926,220,false
11,477,633,false
882,259,940,false
na,419,744,false
946,521,818,false
120,757,649,false
689,272,762,false
175,696,857,false
694,120,740,false
539,823,na,false
856,45,859,false
412,856,437,false
363,917,609,false
802,670,310,false
87,268,400,false
624,945,787,false
345,335,115,false
531,179,950,false
418,402,235,false
583,470,788,false
413,708,431,false
151,862,na,false
896,957,752,true
161,145,759,false
944,na,703,true
466,503,na,false
0,886,149,false
992,na,213,false
32,941,543,false
625,970,661,false
478,453,32,false
459,700,766,false
918,623,472,false
786,322,229,false
612,492,690,false
206,922,0,false
265,48,918,false
677,61,957,false
620,na,163,false
800,174,760,false
51,98,675,false
470,606,631,false
604,na,530,false
490,462,582,false
213,582,173,false
193,390,608,false
na,595,660,false
84,993,904,false
684,756,na,false
940,819,2,false
653,211,na,false
544,447,484,false
786,229,835,false
101,61,976,false
635,na,365,false
983,549,354,false
767,438,606,false
113,608,304,false
952,893,964,true
872,165,na,false
868,822,595,false
226,651,619,false
na,516,367,false
152,666,85,false
na,564,634,false
624,131,956,false
373,765,395,false
527,707,70,false
