value1,value2,value3,result
22,59,76,false
77,15,14,false
29,16,19,false
0,56,27,false
43,27,27,false
14,77,40,false
59,5,28,false
91,1,28,false
96,59,2,false
56,97,32,false
33,66,65,false
13,35,96,false
12,41,39,false
18,80,82,false
76,6,31,false
69,63,1,false
64,28,21,false
26,31,3,false
78,76,57,true
78,11,80,false
32,72,12,false
9,98,45,false
84,95,59,false
11,47,80,false
60,62,69,false
45,78,63,false
63,19,36,false
80,75,7,false
11,12,51,false
81,90,25,false
76,30,34,false
7,90,26,false
70,83,79,true
87,79,61,true
30,51,59,false
81,62,28,false
0,91,60,false
85,33,23,false
50,12,97,false
25,65,39,false
44,1,61,false
11,1,23,false
93,50,6,false
11,9,1,false
85,70,41,false
70,3,5,false
62,64,57,false
64,8,99,false
52,99,50,false
64,60,96,false
55,53,86,false
39,73,69,false
99,31,85,true
55,39,77,false
47,14,47,false
25,62,39,false
98,36,42,false
28,24,92,false
63,7,42,false
17,78,10,false
74,38,91,false
95,50,72,true
86,8,59,false
52,9,64,false
20,95,71,false
53,24,28,false
4,2,68,false
41,73,45,false
18,65,87,false
28,3,77,false
27,64,44,false
90,73,4,false
81,54,22,false
18,98,19,false
21,7,5,false
54,88,18,false
53,1,17,false
46,83,24,false
92,83,14,false
27,80,15,false
25,25,70,false
61,52,70,false
77,7,19,false
33,37,36,false
41,25,59,false
30,20,15,false
54,10,71,false
29,37,71,false
9,58,60,false
45,40,21,false
12,70,83,false
88,76,31,false
80,6,66,false
21,83,75,false
11,96,11,false
36,51,96,false
50,18,49,false
18,78,35,false
32,15,91,false
76,26,24,false
80,14,13,false
83,58,16,false
76,62,19,false
23,72,21,false
40,81,66,false
6,30,53,false
14,17,95,false
95,88,86,true
73,28,82,false
11,40,24,false
65,35,58,false
76,22,37,false
81,28,40,false
35,96,25,false
63,74,26,false
61,40,63,false
56,3,58,false
64,58,7,false
44,25,70,false
96,35,19,false
64,84,11,false
59,46,93,false
55,72,8,false
21,97,14,false
89,40,43,false
82,53,18,false
33,35,50,false
12,33,55,false
55,89,69,false
59,22,31,false
63,68,51,false
98,91,40,true
45,32,44,false
1,90,50,false
48,47,53,false
84,3,13,false
95,69,5,false
78,90,53,false
49,34,10,false
73,96,7,false
20,7,22,false
30,0,47,false
94,70,0,false
60,66,93,false
50,96,36,false
71,53,40,false
35,61,91,false
58,65,38,false
32,72,76,false
72,53,88,true
16,18,36,false
13,21,21,false
39,8,50,false
57,67,59,false
54,95,73,false
89,73,93,true
76,52,85,false
82,10,33,false
17,71,74,false
61,79,59,false
72,12,89,false
92,43,4,false
35,42,1,false
86,81,43,false
15,35,67,false
20,13,10,false
27,12,22,false
55,16,41,false
97,35,92,false
38,98,45,false
44,44,38,false
97,90,53,false
34,35,24,false
93,7,43,false
46,37,98,false
13,38,23,false
93,71,80,true
74,20,77,false
47,95,65,false
90,42,23,false
79,45,73,false
29,55,69,false
77,76,49,false
27,98,50,false
53,57,84,false
5,48,5,false
10,31,77,false
96,84,25,false
30,25,95,false
68,72,81,true
55,98,32,false
56,53,79,false
96,86,92,true
18,7,88,false
64,80,59,false
81,62,77,true
90,17,59,false
46,23,2,false
64,58,0,false
84,14,7,false
76,22,46,false
38,14,82,false
51,42,25,false
28,45,30,false
34,91,86,true
96,17,52,false
26,80,37,false
74,25,30,false
38,97,0,false
68,3,31,false
24,78,65,false
35,3,40,false
74,98,51,true
40,70,21,false
45,96,1,false
41,1,57,false
31,87,94,true
18,62,4,false
48,99,85,false
97,33,2,false
65,8,68,false
31,97,23,false
92,12,15,false
5,97,32,false
56,1,53,false
68,70,23,false
32,58,14,false
59,16,36,false
15,49,28,false
71,55,42,false
75,35,56,false
86,71,25,false
57,35,98,false
28,54,75,false
94,39,2,false
63,53,36,false
45,2,81,false
41,71,49,false
35,47,0,false
32,69,91,false
13,75,42,false
90,32,99,true
99,36,68,false
12,56,71,false
69,92,29,false
90,38,57,false
3,75,15,false
4,1,46,false
1,23,31,false
78,18,78,false
13,42,66,false
52,68,40,false
21,94,90,false
90,52,48,false
86,66,44,false
9,8,81,false
10,46,67,false
95,41,6,false
26,77,83,false
77,73,3,false
58,47,81,false
37,28,73,false
19,41,97,false
15,29,16,false
93,1,12,false
31,43,96,false
74,44,32,false
35,44,46,false
69,39,60,false
81,55,33,false
64,92,69,false
43,14,85,false
24,9,39,false
61,5,7,false
40,50,68,false
81,57,70,false
84,4,52,false
70,53,52,false
8,99,7,false
22,3,49,false
53,60,92,false
35,29,30,false
37,6,77,false
37,94,73,false
56,15,80,false
34,3,18,false
57,15,98,false
41,91,5,false
87,41,24,false
18,62,22,false
62,22,20,false
38,20,19,false
54,91,82,true
32,8,37,false
88,76,74,true
87,13,49,false
94,19,66,false
11,47,58,false
65,10,31,false
18,84,2,false
30,48,75,false
1,88,89,false
43,66,57,false
51,35,65,false
97,83,45,false
33,96,47,false
12,89,21,false
97,92,63,false
87,96,52,true
96,53,58,false
11,60,32,false
61,8,30,false
27,26,11,false
17,15,8,false
45,86,15,false
45,54,61,false
28,35,50,false
30,97,97,false
89,47,14,false
41,96,9,false
20,1,66,false
75,54,71,false
6,8,45,false
98,49,34,false
89,94,39,false
4,83,73,false
77,4,44,false
29,23,22,false
47,17,78,false
24,88,81,false
3,94,37,false
27,58,69,false
17,36,40,false
89,68,45,false
95,89,64,false
77,1,34,false
26,90,21,false
85,28,8,false
10,54,44,false
89,66,78,false
96,81,45,false
41,36,93,false
84,13,72,false
47,92,71,false
59,63,63,false
42,69,75,false
37,99,52,false
1,66,31,false
88,47,20,false
75,35,56,false
98,12,5,false
25,83,53,false
66,46,30,false
8,85,54,false
79,53,17,false
79,14,54,false
22,7,79,false
12,79,17,false
22,79,20,false
51,69,73,false
72,79,49,false
17,32,86,false
90,24,42,false
69,92,14,false
5,36,99,false
77,41,70,false
17,82,17,false
42,12,77,false
58,43,23,false
68,89,19,false
58,65,17,false
67,46,21,false
90,55,66,false
4,93,69,false
98,89,79,true
45,21,72,false
74,6,50,false
96,55,52,false
78,23,37,false
49,61,53,false
6,79,98,false
54,22,10,false
77,99,82,true
83,19,79,false
34,6,73,false
89,24,50,false
95,82,2,false
75,5,44,false
43,55,99,false
20,23,26,false
94,86,2,false
92,67,12,false
22,53,60,false
27,1,58,false
59,63,0,false
75,90,56,false
37,57,45,false
75,9,31,false
65,62,90,false
53,71,92,false
53,61,42,false
10,99,82,false
59,4,66,false
64,49,26,false
4,28,67,false
38,52,64,false
22,54,16,false
50,39,17,false
78,44,31,false
73,1,79,false
91,15,75,false
52,11,54,false
86,26,91,false
9,88,49,false
82,90,99,true
97,95,20,true
74,25,74,false
24,24,98,false
51,53,60,false
28,18,64,false
70,21,74,false
50,23,69,false
22,9,46,false
30,96,93,false
0,49,36,false
39,47,1,false
91,34,54,false
28,67,5,false
94,44,5,false
44,60,51,false
42,1,4,false
90,91,21,false
79,56,33,false
35,72,36,false
80,33,35,false
98,38,63,false
42,0,91,false
20,54,46,false
24,75,90,false
25,37,14,false
55,65,81,false
66,36,26,false
70,76,17,false
87,1,84,false
4,38,91,false
28,83,12,false
85,4,1,false
86,10,52,false
91,99,84,true
20,55,57,false
39,67,49,false
86,26,87,false
39,43,58,false
10,7,11,false
97,62,75,true
88,19,4,false
49,98,38,false
12,55,73,false
86,47,79,false
51,21,85,false
69,6,67,false
43,47,39,false
35,4,93,false
88,45,44,false
94,20,12,false
87,89,44,true
4,24,85,false
6,98,33,false
41,41,74,false
19,88,95,false
44,17,5,false
83,36,39,false
39,48,86,false
22,50,60,false
53,55,65,false
80,29,20,false
13,66,33,false
31,62,52,false
27,52,82,false
57,31,22,false
40,2,7,false
85,42,55,false
62,23,10,false
19,84,44,false
95,94,28,true
8,3,65,false
66,15,19,false
55,48,72,false
25,24,59,false
13,27,76,false
95,38,18,false
37,46,82,false
90,43,74,false
88,24,3,false
69,32,97,false
84,55,94,false
27,23,58,false
69,96,23,false
15,71,98,false
13,50,43,false
64,79,30,false
78,31,40,false
68,40,40,false
60,37,39,false
54,59,93,false
16,37,89,false
97,73,18,false
3,94,16,false
63,62,15,false
80,63,56,false
64,26,87,false
57,24,51,false
32,19,18,false
13,10,10,false
50,95,6,false
23,10,3,false
91,20,84,false
83,35,70,false
70,60,76,false
7,73,72,false
51,3,16,false
91,81,58,false
4,5,50,false
90,29,47,false
28,70,77,false
63,62,47,false
30,62,84,false
31,97,81,false
31,71,66,false
59,26,96,false
80,53,94,false
1,58,57,false
56,59,2,false
27,25,41,false
60,88,5,false
17,43,18,false
55,58,38,false
23,79,33,false
61,44,73,false
60,60,42,false
81,88,26,false
28,66,82,false
11,90,73,false
82,38,5,false
79,35,62,false
49,27,18,false
45,0,91,false
25,79,3,false
27,96,14,false
72,68,40,false
27,51,2,false
84,21,98,false
84,9,82,false
82,61,57,false
97,67,36,false
61,43,20,false
57,1,23,false
95,87,81,true
22,12,15,false
41,89,38,false
51,93,88,true
81,3,63,false
65,51,23,false
68,28,19,false
57,64,23,false
55,94,33,false
11,30,5,false
54,53,83,false
41,61,77,false
60,81,97,true
92,31,19,false
82,17,46,false
35,75,96,false
6,73,33,false
31,90,23,false
71,33,14,false
59,33,91,false
71,45,9,false
99,89,69,false
54,61,48,false
95,80,53,false
96,40,59,false
36,22,89,false
95,92,5,false
36,33,36,false
33,96,22,false
70,68,27,false
46,83,44,false
90,74,1,false
90,48,66,false
5,30,11,false
3,15,47,false
75,69,46,false
88,31,64,false
84,72,53,false
78,26,75,false
34,54,68,false
94,8,65,false
29,13,54,false
65,62,77,false
90,19,1,false
43,49,21,false
60,84,87,true
60,8,1,false
86,50,63,false
25,9,53,false
32,78,77,false
94,19,69,false
55,36,41,false
51,24,62,false
96,9,97,false
32,70,6,false
1,15,68,false
89,91,74,true
18,71,66,false
50,48,87,false
38,16,81,false
81,86,2,false
13,5,33,false
69,34,83,false
50,75,40,false
52,46,97,false
26,26,85,false
99,37,36,false
1,11,3,false
89,44,56,false
88,32,26,false
64,9,82,false
66,94,39,false
4,17,47,false
44,28,13,false
75,93,51,true
5,87,93,false
62,44,0,false
44,97,80,true
54,52,36,false
28,99,12,false
61,17,4,false
53,57,37,false
15,21,79,false
2,19,75,false
84,60,47,false
35,40,90,false
91,96,90,true
25,78,70,false
12,37,68,false
90,59,54,false
61,96,47,false
28,19,27,false
11,98,53,false
61,69,17,false
76,81,58,false
83,46,49,false
83,43,50,false
81,29,42,false
81,28,65,false
54,21,63,false
24,88,86,false
85,83,66,false
41,96,63,false
19,88,25,false
47,63,43,false
96,96,9,false
17,49,39,false
6,49,94,false
51,57,28,false
88,31,98,false
12,99,91,false
52,53,11,false
6,49,66,false
4,73,9,false
81,68,4,false
32,65,92,false
92,60,85,false
30,47,69,false
97,46,75,true
92,65,15,false
84,95,58,false
27,12,32,false
1,84,96,false
82,24,29,false
7,26,6,false
52,38,68,false
81,90,15,false
79,94,83,true
33,56,54,false
62,57,34,false
82,82,82,true
75,39,81,false
91,93,24,false
2,92,71,false
16,10,83,false
63,28,27,false
40,84,81,false
68,67,52,false
54,18,82,false
39,5,81,false
87,81,76,true
48,36,78,false
56,54,42,false
5,10,88,false
95,98,50,false
27,42,36,false
18,56,58,false
64,47,97,false
38,87,59,false
4,88,36,false
47,86,84,true
39,84,32,false
4,13,10,false
58,3,27,false
10,86,13,false
94,17,30,false
0,28,81,false
56,72,73,false
90,52,46,false
9,11,32,false
10,25,62,false
44,31,37,false
76,82,96,true
7,26,47,false
60,67,20,false
52,24,92,false
32,81,93,false
58,12,52,false
81,96,98,true
77,54,88,true
93,70,95,true
8,45,83,false
61,51,95,false
19,18,94,false
49,32,11,false
6,53,89,false
71,67,61,false
5,60,76,false
7,18,11,false
35,37,23,false
85,44,68,false
59,80,37,false
86,36,3,false
76,78,31,false
46,97,64,false
75,97,24,false
94,6,47,false
99,67,9,false
35,68,31,false
23,56,57,false
44,72,39,false
38,92,73,false
13,12,19,false
48,47,25,false
12,42,98,false
75,67,20,false
75,50,63,false
66,26,75,false
83,5,29,false
74,63,73,false
28,65,25,false
99,97,49,false
21,36,66,false
94,23,69,false
81,57,84,false
42,38,88,false
5,36,68,false
42,10,94,false
67,97,13,false
64,85,72,true
75,94,86,true
26,37,43,false
60,16,94,false
3,84,32,false
41,71,30,false
79,28,27,false
78,40,20,false
30,25,52,false
95,69,77,false
64,3,81,false
37,57,40,false
97,65,70,true
59,92,98,false
78,46,52,false
1,12,33,false
83,33,50,false
37,40,21,false
3,96,16,false
14,70,42,false
91,51,90,true
38,11,24,false
54,72,75,false
61,52,26,false
41,82,27,false
4,43,57,false
70,90,97,true
96,57,7,false
18,10,35,false
74,11,15,false
97,99,6,false
42,35,84,false
66,66,80,false
12,60,32,false
37,42,1,false
11,4,88,false
20,94,35,false
75,56,10,false
64,69,55,false
81,3,4,false
10,91,96,false
21,89,38,false
54,41,55,false
51,45,58,false
21,18,62,false
43,40,50,false
1,2,49,false
73,19,56,false
60,25,73,false
4,60,43,false
28,56,58,false
15,20,47,false
57,30,17,false
20,71,92,false
57,81,83,true
56,86,19,false
43,68,90,false
32,99,62,false
10,28,77,false
63,57,48,false
6,8,55,false
48,7,89,false
97,61,71,false
35,74,19,false
39,53,14,false
83,39,14,false
5,50,8,false
31,69,16,false
46,96,45,false
16,2,32,false
67,36,3,false
37,96,31,false
45,23,5,false
13,68,11,false
67,99,32,false
34,38,71,false
64,24,91,false
85,20,23,false
5,64,38,false
43,7,42,false
30,43,97,false
46,78,35,false
77,84,2,false
89,53,32,false
47,39,70,false
21,3,7,false
35,1,78,false
55,80,9,false
88,16,78,false
47,63,61,false
86,40,39,false
40,70,9,false
40,12,60,false
5,41,63,false
37,28,92,false
56,33,20,false
10,10,86,false
49,37,39,false
34,12,3,false
15,10,77,false
87,1,49,false
93,8,64,false
31,67,30,false
28,28,47,false
42,40,45,false
69,0,40,false
66,77,48,false
12,5,55,false
86,84,63,false
39,60,48,false
74,18,55,false
49,78,87,false
15,50,99,false
55,95,66,true
42,54,11,false
2,29,38,false
11,84,72,false
26,63,24,false
23,79,75,false
2,74,88,false
14,50,76,false
58,15,82,false
81,17,88,false
72,6,62,false
73,10,62,false
83,7,59,false
47,20,3,false
92,17,4,false
5,44,31,false
11,65,2,false
7,15,5,false
50,34,39,false
59,39,29,false
27,91,64,false
60,24,48,false
65,59,35,false
39,89,96,false
60,6,70,false
83,21,61,false
24,67,7,false
45,73,67,false
79,11,0,false
57,55,32,false
40,40,5,false
27,22,11,false
65,77,64,false
36,52,67,false
30,61,11,false
83,32,27,false
79,4,22,false
99,87,40,true
14,77,59,false
99,11,74,false
50,70,61,false
48,2,66,false
32,37,36,false
44,78,50,false
90,64,91,false
95,40,47,false
72,71,4,false
90,34,1,false
87,42,27,false
5,90,5,false
87,64,38,false
47,60,22,false
40,14,2,false
18,92,52,false
23,37,29,false
30,8,25,false
79,59,91,true
97,91,57,false
58,62,38,false
89,20,75,false
53,94,83,true
7,95,5,false
98,89,19,false
12,63,0,false
80,34,81,false
85,56,53,false
13,27,58,false
26,20,29,false
91,33,53,false
31,55,95,false
38,35,59,false
44,15,89,false
57,8,87,false
72,28,70,false
71,40,74,false
91,77,28,false
74,54,70,false
68,63,8,false
20,97,49,false
51,88,58,false
66,72,80,true
28,6,24,false
86,53,75,false
25,92,25,false
97,19,76,false
13,21,43,false
31,8,42,false
10,97,88,false
58,98,75,true
46,75,87,false
68,12,74,false
78,58,87,true
21,49,95,false
62,85,32,false
85,74,94,true
93,98,62,false
71,24,56,false
13,48,34,false
69,4,0,false
15,37,2,false
79,44,66,false
51,8,51,false
35,49,89,false
16,10,99,false
0,76,19,false
17,84,5,false
63,78,41,false
74,66,25,false
17,11,45,false
71,53,76,false
3,74,72,false
26,43,35,false
15,47,56,false
50,15,31,false
77,78,80,false
35,64,50,false
43,37,90,false
86,45,46,false
33,90,29,false
87,32,30,false
85,82,76,true
28,28,42,false
68,59,82,false
93,34,57,false
58,63,1,false
6,13,57,false
79,65,41,false
87,46,82,true
50,50,41,false
89,42,58,false
7,15,92,false
96,6,60,false
32,8,60,false
21,91,85,false
49,13,80,false
27,34,59,false
93,85,51,true
33,27,64,false
60,44,72,false
81,56,79,false
19,68,98,false
10,74,40,false
0,79,93,false
67,39,19,false
85,48,1,false
9,91,77,false
63,99,58,false
20,20,29,false
12,33,39,false
37,36,73,false
58,50,16,false
84,81,13,false
2,95,83,false
15,9,23,false
96,8,42,false
49,65,66,false
39,66,41,false
69,63,59,false
25,48,25,false
30,82,39,false
27,40,76,false
66,78,46,false
7,17,36,false
99,14,65,false
35,72,51,false
34,53,61,false
97,47,30,false
92,11,44,false
1,55,18,false
23,8,5,false
22,27,71,false
37,35,1,false
95,72,58,true
52,39,19,false
76,16,18,false
73,8,52,false
44,65,81,false
46,19,28,false
39,89,39,false
92,48,4,false
27,59,51,false
90,91,7,false
19,86,58,false
78,29,48,false
72,18,56,false
80,81,54,true
27,82,79,false
61,26,64,false
65,71,98,true
46,7,42,false
44,57,89,false
10,23,9,false
66,20,84,false
29,76,19,false
77,36,56,false
40,89,66,false
48,87,76,false
19,46,48,false
30,6,91,false
40,0,49,false
5,51,16,false
11,29,28,false
64,24,45,false
26,81,45,false
64,63,56,false
93,56,66,false
30,46,73,false
6,42,64,false
33,67,90,false
66,37,31,false
74,54,54,false
47,15,21,false
3,4,33,false
92,11,16,false
20,97,24,false
70,31,15,false
99,49,84,true
6,31,15,false
81,28,12,false
2,66,35,false
70,10,12,false
4,39,40,false
80,38,22,false
67,53,73,false
16,25,37,false
19,51,77,false
2,34,45,false
25,40,90,false
22,66,87,false
40,28,54,false
79,61,53,false
44,56,88,false
20,30,53,false
60,13,48,false
61,50,17,false
77,52,1,false
37,92,12,false
89,12,22,false
71,6,17,false
86,34,79,false
80,14,17,false
63,60,1,false
42,52,2,false
18,8,74,false
33,48,3,false
23,97,27,false
50,65,74,false
8,14,58,false
62,9,58,false
24,35,28,false
49,32,44,false
26,39,14,false
0,28,53,false
58,85,18,false
56,62,22,false
13,37,8,false
26,7,18,false
96,54,64,false
67,2,96,false
18,27,45,false
56,5,79,false
8,91,95,false
21,80,62,false
49,35,92,false
4,91,92,false
13,65,36,false
33,17,29,false
94,93,15,false
97,96,41,false
29,77,12,false
62,73,2,false
87,63,59,false
52,93,16,false
23,91,71,false
64,75,92,true
97,96,90,true
70,18,53,false
1,36,35,false
47,4,4,false
31,50,76,false
94,46,16,false
94,94,19,false
32,70,93,false
93,79,15,false
82,81,55,true
3,30,91,false
47,99,53,false
87,11,82,false
85,21,92,false
52,20,22,false
92,94,13,false
69,84,98,false
82,25,85,false
50,98,25,false
20,32,86,false
52,76,69,false
88,62,78,false
37,8,16,false
94,90,88,true
44,53,8,false
45,99,34,false
52,35,54,false
76,88,70,false
58,15,61,false
67,85,5,false
78,10,36,false
68,45,20,false
61,52,90,false
40,17,25,false
0,39,19,false
30,72,94,false
1,58,51,false
72,84,3,false
67,50,88,false
48,73,51,false
45,52,41,false
63,24,41,false
47,24,29,false
60,19,47,false
74,90,60,true
65,59,97,true
64,15,84,false
43,78,45,false
93,80,21,false
86,43,5,false
91,92,54,false
10,40,45,false
19,74,45,false
74,41,13,false
17,29,55,false
29,3,18,false
37,90,51,false
87,11,90,false
48,62,47,false
12,64,96,false
0,93,33,false
44,67,26,false
15,10,64,false
62,17,27,false
23,79,94,false
62,17,86,false
30,30,57,false
36,87,80,false
67,12,10,false
80,20,74,false
2,95,33,false
13,18,86,false
98,78,16,false
48,84,51,false
42,63,71,false
71,82,37,false
14,7,19,false
41,52,49,false
62,43,79,false
84,35,46,false
73,33,60,false
93,31,65,false
72,71,67,false
13,34,96,false
10,47,69,false
84,46,46,false
92,63,82,false
51,75,96,true
53,83,48,false
90,13,76,false
75,4,51,false
86,19,31,false
20,40,86,false
76,82,81,true
7,98,12,false
16,87,13,false
91,26,33,false
22,44,76,false
17,70,61,false
94,17,78,false
38,38,48,false
26,41,4,false
4,63,42,false
8,53,79,false
61,14,99,false
5,34,45,false
30,99,39,false
38,77,48,false
0,67,44,false
91,56,84,true
59,36,70,false
92,25,71,false
51,32,60,false
10,91,84,false
29,53,72,false
23,25,57,false
62,60,92,false
25,2,92,false
20,87,58,false
31,13,63,false
58,80,59,false
48,25,85,false
4,4,75,false
22,22,72,false
95,0,96,false
9,75,4,false
96,85,4,false
76,74,72,true
84,99,46,false
91,0,6,false
40,25,26,false
30,78,81,false
95,70,41,false
28,40,55,false
96,36,71,false
20,11,4,false
56,91,43,false
5,20,22,false
67,50,5,false
70,2,97,false
97,98,79,true
61,20,97,false
3,13,13,false
69,22,79,false
27,12,15,false
94,38,49,false
34,98,22,false
29,80,57,false
34,40,78,false
51,74,58,false
47,23,35,false
54,88,89,false
34,49,26,false
42,98,38,false
30,71,4,false
79,45,65,false
73,62,65,false
95,25,76,false
79,62,77,false
38,62,86,false
7,49,67,false
3,3,33,false
71,79,47,false
82,13,89,false
13,43,44,false
53,88,98,true
24,45,55,false
57,37,81,false
36,6,94,false
65,85,5,false
94,30,41,false
